"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-907 0.122883834836112 2 19 "GO:0097150" "neuronal stem cell population maintenance" 0.295429993561886
1720 0.0119719157234962 3 14 "GO:0097164" "ammonium ion metabolic process" 0.0567974900487715
-334 0.226330491664565 4 87 "GO:0097190" "apoptotic signaling pathway" 0.441906976049746
-343 0.530084096550034 2 22 "GO:0097191" "extrinsic apoptotic signaling pathway" 0.724570650236598
-708 0.0372440138110062 5 57 "GO:0097193" "intrinsic apoptotic signaling pathway" 0.1305495549727
-1149 0.136652511984052 2 11 "GO:0097194" "execution phase of apoptosis" 0.315110059667594
58 0.918946600095592 2 20 "GO:0097242" "amyloid-beta clearance" 0.957099574074554
-514 0.0347966183210434 2 112 "GO:0097305" "response to alcohol" 0.124253699913779
188 0.622415034024462 2 45 "GO:0097306" "cellular response to alcohol" 0.793163433148539
-1124 0.0893004584227078 4 15 "GO:0097320" "plasma membrane tubulation" 0.238283241205847
-395 0.440525976226143 6 25 "GO:0097352" "autophagosome maturation" 0.656767045305411
356 0.616761193454341 2 13 "GO:0097421" "liver regeneration" 0.789618989607458
1373 2.77421275773365e-23 4 358 "GO:0097435" "supramolecular fiber organization" 6.17493522992215e-21
1297 7.56282875087575e-13 6 205 "GO:0097485;GO:0007411" "neuron projection guidance" 6.3125986229966e-11
-1027 0.0661613802189601 4 21 "GO:0097529" "myeloid leukocyte migration" 0.194622297978901
2255 0.000188778271276626 2 18 "GO:0097553" "calcium ion transmembrane import into cytosol" 0.00253380282703451
212 0.605843173133464 2 39 "GO:0097581;GO:0030032" "lamellipodium organization" 0.783256106214657
-1752 0.00809583283512211 3 15 "GO:0097711" "ciliary basal body-plasma membrane docking" 0.0429899990111554
1710 0.0267805197087594 5 11 "GO:0097746" "blood vessel diameter maintenance" 0.101563653632022
-2647 6.27944265129211e-05 3 15 "GO:0098534;GO:0007099" "centriole assembly" 0.0010417634361243
609 0.410038960126993 3 12 "GO:0098586" "cellular response to virus" 0.63042477354756
1549 2.84776631665079e-13 2 148 "GO:0098609" "cell-cell adhesion" 2.53546127725809e-11
1297 8.23268147446956e-16 2 260 "GO:0098655;GO:0098662;GO:0034220;GO:0098660" "monoatomic ion transmembrane transport" 8.79579688732328e-14
2583 1.21046299837751e-08 2 32 "GO:0098659;GO:0099587" "inorganic cation import across plasma membrane" 4.89870707373686e-07
1084 0.000888179926033926 3 62 "GO:0098661;GO:0098656;GO:1902476" "inorganic anion transmembrane transport" 0.00876806852792775
-586 0.345591898374032 3 17 "GO:0098696;GO:1902473" "regulation of protein localization to synapse" 0.573339105936049
2047 7.28655781543298e-12 4 74 "GO:0098739" "import across plasma membrane" 5.72423409559456e-10
2091 9.78949434335156e-12 3 70 "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" 7.47078268316915e-10
693 0.120405004528469 1 33 "GO:0098754;GO:1990748" "detoxification" 0.29181130746792
939 0.246462198898808 4 10 "GO:0098780" "response to mitochondrial depolarisation" 0.462488421440054
-1005 0.0380240928058995 2 28 "GO:0098781" "ncRNA transcription" 0.131728082859348
1217 0.0574514530568349 2 16 "GO:0098810" "neurotransmitter reuptake" 0.176788975938717
-2105 9.81217645587233e-06 3 29 "GO:0098813" "nuclear chromosome segregation" 0.000211357446077702
1459 0.00909300914958711 3 21 "GO:0098815" "modulation of excitatory postsynaptic potential" 0.0470686578266418
116 0.847550782132762 3 18 "GO:0098869" "cellular oxidant detoxification" 0.919499650315438
-274 0.276002913262525 3 105 "GO:0098876" "vesicle-mediated transport to the plasma membrane" 0.493174335881148
1056 0.0480545480087753 3 23 "GO:0098900" "regulation of action potential" 0.155391885873413
819 0.0143320893637899 4 59 "GO:0099003;GO:0048488;GO:0140238" "vesicle-mediated transport in synapse" 0.064993226979088
-1022 0.0117168816410211 4 40 "GO:0099024;GO:0010324" "membrane invagination" 0.0560687677305916
-52 0.93171869972038 3 18 "GO:0099072" "regulation of postsynaptic membrane neurotransmitter receptor levels" 0.964581646105866
1246 0.144508108973715 3 9 "GO:0099149" "regulation of postsynaptic neurotransmitter receptor internalization" 0.326855326196518
-713 0.297884934567228 3 14 "GO:0099188;GO:0098974" "postsynaptic cytoskeleton organization" 0.519015433939378
2310 3.6095058046799e-05 2 21 "GO:0099558;GO:0048790;GO:1990709" "maintenance of synapse structure" 0.000630130065640524
1773 0.037830247672616 2 9 "GO:0099601" "regulation of neurotransmitter receptor activity" 0.131397388210088
1804 0.00638935835298565 5 15 "GO:0099612" "protein localization to axon" 0.0366279761297899
770 0.342013890026909 5 10 "GO:0099637" "neurotransmitter receptor transport" 0.56952562360466
1603 0.0301763684511978 3 12 "GO:0106380;GO:0032261" "purine nucleotide salvage" 0.109810735876225
924 0.00373372908628496 2 65 "GO:0110020" "regulation of actomyosin structure organization" 0.0246851247264038
78 0.715288817267671 6 145 "GO:0110053" "regulation of actin filament organization" 0.842688533446132
-1849 0.000309957633072925 2 25 "GO:0110156;GO:0110154;GO:0000290" "RNA decapping" 0.00383285573119344
212 0.305687574074575 2 156 "GO:0120031;GO:0030031" "cell projection assembly" 0.529158464260006
406 0.0914234590437956 2 115 "GO:0120032;GO:0060491" "regulation of cell projection assembly" 0.242494596927486
53 0.863981570025779 2 69 "GO:0120034" "positive regulation of plasma membrane bounded cell projection assembly" 0.926412996201869
-80 0.575666794708537 6 332 "GO:0120035;GO:0031344" "regulation of cell projection organization" 0.760438184305886
626 0.188868678144057 2 29 "GO:0120162;GO:0120161" "regulation of cold-induced thermogenesis" 0.392618844485422
712 0.379273013887531 2 10 "GO:0120163" "negative regulation of cold-induced thermogenesis" 0.60624669066044
362 0.639481121248568 2 11 "GO:0120178" "steroid hormone biosynthetic process" 0.804400246164399
1019 0.0171460382697947 3 36 "GO:0120192;GO:0120193" "tight junction assembly" 0.0732753091497946
419 0.404569656133024 3 26 "GO:0120254" "olefinic compound metabolic process" 0.627521951073349
-439 0.213181908159681 3 53 "GO:0140013;GO:0000280" "nuclear division" 0.423250139884833
-693 0.0399441163383044 2 58 "GO:0140056;GO:0022406" "membrane docking" 0.136085120841341
342 0.464655145725878 2 30 "GO:0140115" "export across plasma membrane" 0.67560908777018
908 0.262378483744158 3 10 "GO:0140467" "integrated stress response signaling" 0.479185422257912
1401 9.64617204348527e-14 2 189 "GO:0140694" "non-membrane-bounded organelle assembly" 8.88445707867212e-12
-1163 0.115798874833913 2 12 "GO:0140718" "facultative heterochromatin formation" 0.284113025247409
-264 0.560614143544899 6 32 "GO:0140747" "regulation of ncRNA transcription" 0.751329843155256
-744 0.245652411291617 2 16 "GO:0140962" "multicellular organismal-level chemical homeostasis" 0.461919399595871
132 0.796234537008253 2 25 "GO:0150007" "clathrin-dependent synaptic vesicle endocytosis" 0.889106374727861
1805 0.0194241493735225 3 11 "GO:0150104;GO:0010232" "vascular transport" 0.080064665087467
1589 0.0202866281513681 4 14 "GO:0150105" "protein localization to cell-cell junction" 0.082474252347495
-400 0.545602960650038 2 15 "GO:0150117" "positive regulation of cell-substrate junction organization" 0.739307754265718
-144 0.84541919028027 3 12 "GO:1900016;GO:1900015" "regulation of cytokine production involved in inflammatory response" 0.918487053211342
950 0.0971507290152953 3 20 "GO:1900026;GO:1900024" "regulation of substrate adhesion-dependent cell spreading" 0.252421787159391
-1339 0.0700860303540167 2 12 "GO:1900034;GO:0006409;GO:0051031;GO:0097064;GO:0019058" "regulation of cellular response to heat" 0.201589793842103
1331 0.0275624187905158 4 18 "GO:1900073" "regulation of neuromuscular synaptic transmission" 0.102820140488083
-419 0.423350597297839 2 24 "GO:1900087;GO:1902808" "positive regulation of cell cycle G1/S phase transition" 0.641183938847167
-833 0.167926823816541 3 18 "GO:1900101" "regulation of endoplasmic reticulum unfolded protein response" 0.36061774600494
-681 0.45189503064808 3 8 "GO:1900102" "negative regulation of endoplasmic reticulum unfolded protein response" 0.664653979549021
-598 0.438612299228888 3 11 "GO:1900103" "positive regulation of endoplasmic reticulum unfolded protein response" 0.654487961586793
-885 0.196288408919328 2 14 "GO:1900112" "regulation of histone H3-K9 trimethylation" 0.401137215167196
-679 0.338908954564443 4 13 "GO:1900117" "regulation of execution phase of apoptosis" 0.565861265952772
1468 0.0572345291419667 5 11 "GO:1900150" "regulation of defense response to fungus" 0.176528207087983
-138 0.775665879204513 3 28 "GO:1900153;GO:1900151" "regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.877139527246086
-112 0.697671635031807 2 79 "GO:1900180" "regulation of protein localization to nucleus" 0.835267116615848
-163 0.723970766112619 3 31 "GO:1900181" "negative regulation of protein localization to nucleus" 0.845643867061901
-284 0.462532506929581 2 44 "GO:1900182" "positive regulation of protein localization to nucleus" 0.673622860419253
-223 0.704613354766366 2 19 "GO:1900242;GO:1903421" "regulation of synaptic vesicle recycling" 0.838690851417542
-120 0.795121443120313 2 31 "GO:1900271" "regulation of long-term synaptic potentiation" 0.888622339096443
290 0.631006007954772 3 18 "GO:1900273" "positive regulation of long-term synaptic potentiation" 0.799027007764623
-2133 0.00183555965892959 2 14 "GO:1900370;GO:0060148" "positive regulation of post-transcriptional gene silencing" 0.0150392019908004
1343 0.00556066774941063 5 28 "GO:1900424" "regulation of defense response to bacterium" 0.032859609643088
112 0.879480305079768 2 12 "GO:1900745;GO:1900744" "regulation of p38MAPK cascade" 0.933015355512299
1376 0.000150471172876785 4 50 "GO:1901016;GO:1901379;GO:0043266" "regulation of potassium ion transport" 0.00210423299871148
1054 0.0536994875871051 4 22 "GO:1901017;GO:1901380;GO:0043267" "negative regulation of potassium ion transport" 0.168459205388168
542 0.382929206512671 4 17 "GO:1901018" "positive regulation of potassium ion transmembrane transporter activity" 0.61099397287655
339 0.422024689710279 4 37 "GO:1901019;GO:1903169" "regulation of calcium ion transmembrane transport" 0.639932201307339
349 0.563341482872981 3 18 "GO:1901021" "positive regulation of calcium ion transmembrane transporter activity" 0.753850250878623
1054 0.137898632536384 3 13 "GO:1901028" "regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway" 0.317249997850716
295 0.425496704979889 3 48 "GO:1901071;GO:0006040" "amino sugar metabolic process" 0.64318149349252
635 0.0141639098652088 2 99 "GO:1901136" "carbohydrate derivative catabolic process" 0.0646697491452525
335 0.0512326839499024 2 228 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.163687199557643
2091 0.00984176838556814 3 10 "GO:1901142" "insulin metabolic process" 0.0497866730262358
658 0.440877316447998 2 9 "GO:1901160" "primary amino compound metabolic process" 0.656767045305411
292 0.693375740865727 6 12 "GO:1901201;GO:1903055" "positive regulation of extracellular matrix organization" 0.834523283662625
1081 0.12794239479756 -1 13 "GO:1901214" "obsolete regulation of neuron death" 0.3029557947733
591 0.230560168908712 -1 27 "GO:1901215" "obsolete negative regulation of neuron death" 0.445939725309999
506 0.333121463807348 3 24 "GO:1901222" "regulation of non-canonical NF-kappaB signal transduction" 0.558899139340092
502 0.496835981639611 3 12 "GO:1901223" "negative regulation of non-canonical NF-kappaB signal transduction" 0.702886073601378
806 0.256771604164858 2 13 "GO:1901224" "positive regulation of non-canonical NF-kappaB signal transduction" 0.472278829512858
310 0.468846926219839 5 36 "GO:1901264" "carbohydrate derivative transport" 0.678503118630522
1192 0.0227262829077253 4 24 "GO:1901381;GO:0043268" "positive regulation of potassium ion transport" 0.0897957124948732
398 0.437148422329651 2 25 "GO:1901532;GO:1902036" "regulation of hematopoietic progenitor cell differentiation" 0.653033241634507
-1044 0.197172206819323 4 10 "GO:1901537;GO:1901535" "regulation of DNA demethylation" 0.402020583522452
618 0.247168143147623 3 23 "GO:1901570;GO:1901568;GO:0035337" "fatty acid derivative metabolic process" 0.463080714512601
1071 0.00197371595352206 4 55 "GO:1901607;GO:0008652" "amino acid biosynthetic process" 0.0156898669995757
378 0.0263129540592351 2 232 "GO:1901615;GO:0006066" "organic hydroxy compound metabolic process" 0.10011666708293
280 0.66236189891391 2 16 "GO:1901616" "organic hydroxy compound catabolic process" 0.817773546787957
-180 0.50812160959745 4 89 "GO:1901617;GO:0046165" "organic hydroxy compound biosynthetic process" 0.707437885901754
-450 0.0788193135255903 3 101 "GO:1901653" "cellular response to peptide" 0.217710844288368
-39 0.89855303467644 4 69 "GO:1901654" "response to ketone" 0.943781028557126
181 0.655039026315869 2 40 "GO:1901655" "cellular response to ketone" 0.813918867667092
958 0.103253960847988 2 19 "GO:1901658" "glycosyl compound catabolic process" 0.262908798307889
163 0.206692251169268 2 414 "GO:1901701" "cellular response to oxygen-containing compound" 0.413849327491091
-740 0.0121037877269021 6 76 "GO:1901796" "regulation of signal transduction by p53 class mediator" 0.0572198531301867
-1596 0.0066134949171839 3 19 "GO:1901797" "negative regulation of signal transduction by p53 class mediator" 0.0373459723547531
381 0.578215047981418 4 14 "GO:1901798" "positive regulation of signal transduction by p53 class mediator" 0.761169242562034
-230 0.74576201377058 4 13 "GO:1901861" "regulation of muscle tissue development" 0.858998390004928
-400 0.016703044002938 4 241 "GO:1901873" "regulation of post-translational protein modification" 0.0721906642910152
-619 0.0240153995481835 4 88 "GO:1901874" "negative regulation of post-translational protein modification" 0.0930988856214777
-516 0.0157165228550985 3 146 "GO:1901875" "positive regulation of post-translational protein modification" 0.0692720009009374
-12 0.960495918732229 5 121 "GO:1901888" "regulation of cell junction assembly" 0.977546935641461
-119 0.763255902358695 2 42 "GO:1901889" "negative regulation of cell junction assembly" 0.870531273711224
219 0.570759917806081 3 44 "GO:1901890;GO:0051965" "positive regulation of cell junction assembly" 0.757869559771142
271 0.597208638702376 2 25 "GO:1901985" "positive regulation of protein acetylation" 0.776982111044348
-1208 6.82831222117699e-13 2 238 "GO:1901990;GO:1901987" "regulation of cell cycle phase transition" 5.88336191702056e-11
-1124 3.35378832312014e-08 7 161 "GO:1901991;GO:0045930;GO:1901988" "negative regulation of mitotic cell cycle" 1.29177177574344e-06
-484 0.0725652145096364 7 91 "GO:1901992;GO:0045931;GO:1901989" "positive regulation of mitotic cell cycle" 0.206193285058765
2250 0.00356786172991538 2 11 "GO:1902001" "fatty acid transmembrane transport" 0.0243727843493708
-140 0.793692850037658 3 23 "GO:1902003;GO:1902991" "regulation of amyloid precursor protein catabolic process" 0.888306317297731
493 0.488152483545891 4 13 "GO:1902004;GO:1902993" "positive regulation of amyloid precursor protein catabolic process" 0.695070544799743
1328 0.00527567504606925 3 29 "GO:1902017" "regulation of cilium assembly" 0.0317372253334481
1151 0.105099088010814 2 13 "GO:1902018;GO:0120033" "negative regulation of plasma membrane bounded cell projection assembly" 0.267097682280575
-714 0.250596996354328 7 17 "GO:1902041" "regulation of extrinsic apoptotic signaling pathway via death domain receptors" 0.466346972341166
749 0.00106827802691775 2 127 "GO:1902074" "response to salt" 0.0102271348024993
1025 0.000220337028579099 2 86 "GO:1902075" "cellular response to salt" 0.0028849029575234
